Note: The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ,,,,,,,,,,,,,,,,,,,,,,,,,
customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,,
3969,Randee,Penchen,Female,93,1977-07-16,Accountant II,Manufacturing,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,10,,,,,,,,,,,,,
3649,Jayne,Gawthrope,Female,66,1977-07-12,Office Assistant II,Property,Mass Customer,N,1.00E+96,Yes,12,,,,,,,,,,,,,
1387,Natalee,Comport,Female,33,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,N,<script>alert('hi')</script>,Yes,4,,,,,,,,,,,,,
3756,Barry,,Male,22,1977-07-08,,n/a,Affluent Customer,N,-1,No,10,,,,,,,,,,,,,
3635,Elset,,Female,51,1977-07-06,VP Marketing,Retail,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,9,,,,,,,,,,,,,
3918,Rosalia,Skedge,Female,52,1977-07-05,Junior Executive,n/a,High Net Worth,N,á ,No,18,,,,,,,,,,,,,
3812,Sophie,Druhan,Female,91,1977-07-04,VP Product Management,Retail,Mass Customer,N,â°â´âµâââ,Yes,12,,,,,,,,,,,,,
1137,Jermayne,Hryniewicki,Male,46,1977-07-03,Business Systems Development Analyst,n/a,Mass Customer,N,00ËÆ$-,No,18,,,,,,,,,,,,,
1533,Sonia,Rous,Female,59,1977-07-02,Social Worker,Health,Affluent Customer,N,Ù¡Ù¢Ù£,Yes,8,,,,,,,,,,,,,
1834,Otes,Gottelier,Male,84,1977-06-30,Director of Sales,Financial Services,High Net Worth,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,Yes,11,,,,,,,,,,,,,
2904,Freddi,Arrington,Female,26,1977-06-30,Software Test Engineer III,Manufacturing,High Net Worth,N,-$1.00,Yes,11,,,,,,,,,,,,,
1129,Hercule,,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,1.00E+02,Yes,9,,,,,,,,,,,,,
3472,Dionysus,McCarlie,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,,Yes,18,,,,,,,,,,,,,
923,Garrek,Grimwade,Male,44,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,N,null,No,19,,,,,,,,,,,,,
3345,Hersch,Gilkes,Male,83,1977-06-23,,Financial Services,High Net Worth,N,â°â´âµâââ,No,12,,,,,,,,,,,,,
3669,Maynard,Isaq,Male,11,1977-06-18,Design Engineer,Manufacturing,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18,,,,,,,,,,,,,
133,Eldridge,Fiddeman,Male,12,1977-06-13,VP Accounting,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,16,,,,,,,,,,,,,
1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,â£,Yes,8,,,,,,,,,,,,,
501,Henrieta,MacClancey,Female,94,1977-06-10,Environmental Specialist,n/a,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,19,,,,,,,,,,,,,
2839,Jaime,Dikelin,Female,12,1977-06-07,Assistant Media Planner,Entertainment,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,10,,,,,,,,,,,,,
394,Roanne,Cowthard,Female,70,1977-06-06,Legal Assistant,Health,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,16,,,,,,,,,,,,,
2944,Kimball,Scutter,Male,45,1977-06-05,Environmental Specialist,Manufacturing,Affluent Customer,N,"__ï¾(,_,*)",No,7,,,,,,,,,,,,,
402,Berne,Donegan,Male,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,testâ testâ«,No,22,,,,,,,,,,,,,
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,-1,Yes,20,,,,,,,,,,,,,
1876,Borden,Wooles,Male,16,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,é¨è½æ ¼,No,21,,,,,,,,,,,,,
1613,Ernesta,Billany,Female,18,1977-05-25,,Property,Mass Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,19,,,,,,,,,,,,,
861,Rebekah,Dmych,Female,73,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,N,ï»¿,No,17,,,,,,,,,,,,,
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,â©testâ©,Yes,7,,,,,,,,,,,,,
2688,Shelden,Lorent,Male,53,1977-05-18,Database Administrator III,Property,Mass Customer,N,1,No,13,,,,,,,,,,,,,
5,Sheila-kathryn,Calton,Female,56,1977-05-13,Senior Editor,n/a,Affluent Customer,N,NIL,Yes,8,,,,,,,,,,,,,
757,Kinsley,Klimus,Male,91,1977-05-13,Environmental Tech,Financial Services,Mass Customer,N,â¦testâ§,No,18,,,,,,,,,,,,,
2444,Emmet,Cristoforo,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,1.00E+96,No,11,,,,,,,,,,,,,
2670,Cam,MacFadyen,Male,53,1977-05-13,VP Accounting,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,18,,,,,,,,,,,,,
2491,Tabbie,Turone,Male,74,1977-05-08,Clinical Specialist,Health,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,No,14,,,,,,,,,,,,,
1728,Pryce,Larner,Male,41,1977-05-04,Paralegal,Financial Services,Affluent Customer,N,1,No,22,,,,,,,,,,,,,
428,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,â¦testâ§,Yes,14,,,,,,,,,,,,,
2475,Cammi,Ambrogioni,Female,68,1977-05-02,Quality Control Specialist,n/a,Mass Customer,N,1-Feb,No,20,,,,,,,,,,,,,
3776,Kennie,Baszniak,Male,46,1977-05-02,Recruiter,Retail,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,19,,,,,,,,,,,,,
2437,Simonette,Cressingham,Female,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,1.00E+02,Yes,18,,,,,,,,,,,,,
3516,Diarmid,Vearnals,Male,93,1977-04-30,,Property,Mass Customer,N,testâ testâ«,Yes,15,,,,,,,,,,,,,
2036,Alix,Gilliland,Female,11,1977-04-29,,n/a,Mass Customer,N,â¡,No,17,,,,,,,,,,,,,
3409,Abbey,Nellen,Female,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,-$1.00,No,16,,,,,,,,,,,,,
3025,Osgood,Stolting,Male,27,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,N,é¨è½æ ¼,Yes,9,,,,,,,,,,,,,
2332,Jeff,Goodere,Male,99,1977-04-20,Developer III,Property,High Net Worth,N,é¨è½æ ¼,Yes,10,,,,,,,,,,,,,
2894,Gilburt,,Male,91,1977-04-19,Geologist III,Financial Services,Mass Customer,N,-1.00E+02,Yes,22,,,,,,,,,,,,,
3036,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,11,,,,,,,,,,,,,
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,N,1'; DROP TABLE users--,Yes,18,,,,,,,,,,,,,
1224,Aundrea,Reisenberg,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,-1,No,16,,,,,,,,,,,,,
1666,Launce,Lording,Male,73,1977-04-02,Recruiting Manager,n/a,Mass Customer,N,1.00E+02,No,14,,,,,,,,,,,,,
3009,Hephzibah,Cliffe,Female,11,1977-04-02,,Health,High Net Worth,N,<script>alert('hi')</script>,Yes,14,,,,,,,,,,,,,
411,Cathyleen,Bern,Female,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,12,,,,,,,,,,,,,
42,Chiquita,Durnall,Female,24,1977-03-28,Accountant III,Manufacturing,Mass Customer,N,"<>?:""{}|_+",No,18,,,,,,,,,,,,,
302,Laurice,Colgrave,Female,32,1977-03-27,,Health,Mass Customer,N,âªâªtestâª,No,13,,,,,,,,,,,,,
2477,Barney,Tilling,Male,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,N,00ËÆ$-,Yes,10,,,,,,,,,,,,,
1309,Adlai,Fabry,Male,95,1977-03-22,VP Marketing,n/a,Mass Customer,N,0,No,13,,,,,,,,,,,,,
2602,Jessamine,Butcher,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,N,1'; DROP TABLE users--,No,3,,,,,,,,,,,,,
2641,Vina,Tackell,Female,71,1977-03-22,Software Test Engineer I,n/a,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,12,,,,,,,,,,,,,
3670,Leupold,Bernardini,Male,62,1977-03-20,,Financial Services,Affluent Customer,N,â©testâ©,Yes,17,,,,,,,,,,,,,
764,Samuel,Stiff,Male,40,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,<script>alert('hi')</script>,Yes,22,,,,,,,,,,,,,
473,Benji,O'Shirine,Male,2,1977-03-13,Junior Executive,Health,Mass Customer,N,(ï½¡â â âï½¡),Yes,20,,,,,,,,,,,,,
225,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,N,<script>alert('hi')</script>,No,13,,,,,,,,,,,,,
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,1.00E+02,Yes,11,,,,,,,,,,,,,
1657,Stanwood,Troillet,Male,11,1977-03-08,Computer Systems Analyst III,Financial Services,Mass Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,5,,,,,,,,,,,,,
1441,Renae,Burns,Female,23,1977-03-07,,Manufacturing,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,No,5,,,,,,,,,,,,,
1940,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,$1.00,Yes,8,,,,,,,,,,,,,
2838,Lydie,Scholfield,Female,14,1977-03-01,Payment Adjustment Coordinator,Retail,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,21,,,,,,,,,,,,,
3424,Vale,Whittuck,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,1'; DROP TABLE users--,Yes,11,,,,,,,,,,,,,
16,Harlin,Parr,Male,38,1977-02-27,Media Manager IV,n/a,Mass Customer,N,1.00E+96,Yes,18,,,,,,,,,,,,,
824,Fleurette,Whardley,Female,97,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,NIL,Yes,12,,,,,,,,,,,,,
1842,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,â°â´âµ,No,8,,,,,,,,,,,,,
1816,Lonni,Andrichak,Female,68,1977-02-25,,Argiculture,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,18,,,,,,,,,,,,,
387,Spike,Thieme,Male,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,22,,,,,,,,,,,,,
993,Reine,Semken,Female,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,17,,,,,,,,,,,,,
3161,Cindie,Naldrett,Female,71,1977-02-16,,Financial Services,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,4,,,,,,,,,,,,,
3305,Neddy,La Grange,Male,25,1977-02-16,Senior Developer,Health,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,Yes,11,,,,,,,,,,,,,
3448,Roderich,Mixer,Male,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,â©testâ©,No,9,,,,,,,,,,,,,
2059,Kylen,Gimson,Female,21,1977-02-15,Graphic Designer,n/a,High Net Worth,N,$1.00,No,12,,,,,,,,,,,,,
2638,Moritz,Brognot,Male,1,1977-02-10,Budget/Accounting Analyst III,IT,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,15,,,,,,,,,,,,,
2522,Benton,MacGragh,Male,42,1977-02-03,,n/a,High Net Worth,N,,No,14,,,,,,,,,,,,,
1451,Courtney,Meas,Female,32,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16,,,,,,,,,,,,,
1597,Jeffry,Slowly,Male,93,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,N,ï¼ï¼ï¼,No,14,,,,,,,,,,,,,
2770,Olvan,Loadwick,Male,24,1977-01-30,VP Quality Control,Manufacturing,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,13,,,,,,,,,,,,,
197,Avis,,Female,32,1977-01-27,,n/a,High Net Worth,N,,No,5,,,,,,,,,,,,,
1752,Diane,Busk,Female,92,1977-01-27,Systems Administrator II,n/a,Mass Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,17,,,,,,,,,,,,,
784,Frederik,Duckett,Male,10,1977-01-24,Accounting Assistant III,IT,High Net Worth,N,âââ,Yes,22,,,,,,,,,,,,,
1299,Maddy,Aiskovitch,Female,72,1977-01-17,Media Manager IV,n/a,Affluent Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,12,,,,,,,,,,,,,
2907,Erik,,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,N,1,No,8,,,,,,,,,,,,,
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,15,,,,,,,,,,,,,
672,Kleon,Pallatina,Male,53,1977-01-12,Analog Circuit Design manager,Retail,High Net Worth,N,-$100.00,No,12,,,,,,,,,,,,,
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,1,Yes,17,,,,,,,,,,,,,
3734,Trixi,Wickes,Female,46,1977-01-07,Help Desk Technician,Manufacturing,Mass Customer,N,-1.00E+02,No,21,,,,,,,,,,,,,
820,Cecilia,Chipchase,Female,12,1977-01-06,,Financial Services,High Net Worth,N,1.00E+02,No,16,,,,,,,,,,,,,
2745,Moyra,Mount,Female,8,1977-01-06,Chemical Engineer,Manufacturing,Mass Customer,N,â©testâ©,Yes,18,,,,,,,,,,,,,
1932,Sybila,Enefer,Female,98,1977-01-03,Librarian,Entertainment,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,3,,,,,,,,,,,,,
3369,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,n/a,Mass Customer,N,00ËÆ$-,No,10,,,,,,,,,,,,,
2678,Amble,Tandy,Male,33,1976-12-30,Sales Associate,Health,Mass Customer,N,"'""''''""",No,11,,,,,,,,,,,,,
1860,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,â£,Yes,17,,,,,,,,,,,,,
235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,N,1-Feb,No,15,,,,,,,,,,,,,
2661,Dorrie,Meaden,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,Yes,12,,,,,,,,,,,,,
3155,Tiphani,Fritz,Female,88,1976-12-25,Office Assistant I,IT,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,21,,,,,,,,,,,,,
3656,Talia,Sidnell,Female,14,1976-12-24,,Property,Mass Customer,N,!@#$%^&*(),Yes,3,,,,,,,,,,,,,
1801,Bendix,Olivella,Male,48,1976-12-23,Legal Assistant,Manufacturing,Affluent Customer,N,"__ï¾(,_,*)",No,21,,,,,,,,,,,,,
3659,Farra,Catto,Female,76,1976-12-23,VP Sales,Financial Services,High Net Worth,N,â°â´âµ,No,10,,,,,,,,,,,,,
675,Sharl,Wiggin,Female,37,1976-12-19,Administrative Assistant I,Financial Services,Mass Customer,N,â°â´âµ,Yes,17,,,,,,,,,,,,,
1756,Daron,,Female,92,1976-12-17,Junior Executive,n/a,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,,,,,,,,,,,,,
2718,Vernen,Hakonsen,Male,69,1976-12-12,Software Test Engineer II,n/a,High Net Worth,N,-$1.00,Yes,14,,,,,,,,,,,,,
3392,Brock,Ride,Male,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,ğ©ğ½,No,10,,,,,,,,,,,,,
2028,Cathy,Parmley,Female,25,1976-12-10,Director of Sales,Retail,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,18,,,,,,,,,,,,,
2317,Alwin,Cuberley,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16,,,,,,,,,,,,,
25,Geoff,Assaf,Male,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,Yes,21,,,,,,,,,,,,,
3986,Oralle,Petrello,Female,1,1976-12-01,Social Worker,Health,Mass Customer,N,,No,21,,,,,,,,,,,,,
2702,Saraann,Gilliard,Female,34,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,âªâªtestâª,Yes,11,,,,,,,,,,,,,
1418,Valaria,Hugh,Female,80,1976-11-29,Senior Sales Associate,IT,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,21,,,,,,,,,,,,,
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,N,â¦testâ§,No,22,,,,,,,,,,,,,
395,Penn,Burkinshaw,Male,28,1976-11-27,Data Coordiator,Retail,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,9,,,,,,,,,,,,,
1848,Dev,Caghan,Male,22,1976-11-25,Information Systems Manager,Manufacturing,Mass Customer,N,",./;'[]\-=",No,9,,,,,,,,,,,,,
1787,Tull,Godehard.sf,Male,2,1976-11-21,Executive Secretary,Retail,High Net Worth,N,1,Yes,13,,,,,,,,,,,,,
717,Basilius,Spieck,Male,65,1976-11-20,VP Product Management,Manufacturing,Mass Customer,N,"''''""",Yes,11,,,,,,,,,,,,,
778,Stacy,Pozzi,Male,24,1976-11-17,Assistant Professor,Manufacturing,High Net Worth,N,1.00E+02,No,13,,,,,,,,,,,,,
3174,Odele,Blackmore,Female,67,1976-11-16,Research Associate,Financial Services,Affluent Customer,N,â°â´âµ,No,9,,,,,,,,,,,,,
924,Clementius,Hambric,Male,33,1976-11-08,Computer Systems Analyst II,n/a,Affluent Customer,N,â¦testâ§,No,13,,,,,,,,,,,,,
3184,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,7,,,,,,,,,,,,,
522,Lynnelle,Comettoi,Female,64,1976-11-05,,n/a,Affluent Customer,N,NULL,Yes,16,,,,,,,,,,,,,
3882,Nona,Tubb,Female,18,1976-11-05,Human Resources Assistant III,Health,Mass Customer,N,ğ©ğ½,Yes,9,,,,,,,,,,,,,
1035,Kara-lynn,Doddridge,Female,77,1976-11-02,Operator,Retail,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,5,,,,,,,,,,,,,
3566,Bram,Pheasant,Male,96,1976-11-02,Social Worker,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,10,,,,,,,,,,,,,
3629,Vale,Starcks,Female,17,1976-10-29,Editor,Health,High Net Worth,N,nil,No,22,,,,,,,,,,,,,
3337,Brendan,Aird,Male,58,1976-10-28,,Argiculture,Mass Customer,N,"''''""",Yes,16,,,,,,,,,,,,,
3484,Hedi,Mowday,Female,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,20,,,,,,,,,,,,,
1805,Venus,Sketch,Female,90,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,"""'",No,12,,,,,,,,,,,,,
1712,Chad,,Female,63,1976-10-12,Dental Hygienist,Health,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,7,,,,,,,,,,,,,
1119,Lemmy,Bennit,Male,43,1976-10-09,,Entertainment,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ,Yes,19,,,,,,,,,,,,,
3147,Bonnee,Farley,Female,21,1976-10-02,,Retail,Affluent Customer,N,!@#$%^&*(),Yes,17,,,,,,,,,,,,,
204,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5,,,,,,,,,,,,,
364,Leontyne,Simpkiss,Female,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,âââ,No,11,,,,,,,,,,,,,
2140,Hilario,Ramsdell,Male,59,1976-09-30,Help Desk Operator,Telecommunications,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,21,,,,,,,,,,,,,
3181,Ferd,Chominski,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,N,â,No,6,,,,,,,,,,,,,
3156,Bearnard,Letixier,Male,23,1976-09-28,,Financial Services,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,4,,,,,,,,,,,,,
3215,Wolfgang,Raffles,Male,14,1976-09-28,General Manager,n/a,Mass Customer,N,-$1.00,Yes,7,,,,,,,,,,,,,
635,Joelle,Prior,Female,78,1976-09-25,Programmer Analyst IV,n/a,Mass Customer,N,0/0,Yes,9,,,,,,,,,,,,,
2128,Gregorius,Cockram,Male,31,1976-09-25,Data Coordiator,Property,Affluent Customer,N,åè£½æ¼¢èª,Yes,16,,,,,,,,,,,,,
2832,Tedmund,Plumm,Male,9,1976-09-25,Recruiter,Telecommunications,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,9,,,,,,,,,,,,,
